Date,Time,date_time,air_temp_high_24_hour
8/13/2017,07:53AM,08/13/17-07:53AM,75.92
8/12/2017,07:53AM,08/12/17-07:53AM,73.04
8/11/2017,07:53AM,08/11/17-07:53AM,75.92
8/10/2017,07:53AM,08/10/17-07:53AM,75.02
8/9/2017,07:53AM,08/09/17-07:53AM,78.08
8/8/2017,07:53AM,08/08/17-07:53AM,75.92
8/7/2017,07:53AM,08/07/17-07:53AM,78.08
8/6/2017,07:53AM,08/06/17-07:53AM,78.08
8/5/2017,07:53AM,08/05/17-07:53AM,78.98
8/4/2017,07:53AM,08/04/17-07:53AM,84.02
8/3/2017,07:53AM,08/03/17-07:53AM,86
8/2/2017,07:53AM,08/02/17-07:53AM,82.04
8/1/2017,07:53AM,08/01/17-07:53AM,73.94
7/31/2017,07:53AM,07/31/17-07:53AM,75.92
7/30/2017,07:53AM,07/30/17-07:53AM,77
7/29/2017,07:53AM,07/29/17-07:53AM,75.02
7/28/2017,07:53AM,07/28/17-07:53AM,77
7/27/2017,07:53AM,07/27/17-07:53AM,75.92
7/26/2017,07:53AM,07/26/17-07:53AM,77
7/25/2017,07:53AM,07/25/17-07:53AM,77
7/24/2017,07:53AM,07/24/17-07:53AM,77
7/23/2017,07:53AM,07/23/17-07:53AM,77
7/22/2017,07:53AM,07/22/17-07:53AM,77
7/21/2017,07:53AM,07/21/17-07:53AM,80.06
7/20/2017,07:53AM,07/20/17-07:53AM,78.08
7/19/2017,07:53AM,07/19/17-07:53AM,78.08
7/18/2017,07:53AM,07/18/17-07:53AM,77
7/17/2017,07:53AM,07/17/17-07:53AM,80.96
7/16/2017,07:53AM,07/16/17-07:53AM,80.06
7/15/2017,07:53AM,07/15/17-07:53AM,73.04
7/14/2017,07:53AM,07/14/17-07:53AM,75.02
7/13/2017,07:53AM,07/13/17-07:53AM,75.02
7/12/2017,07:53AM,07/12/17-07:53AM,77
7/11/2017,07:53AM,07/11/17-07:53AM,84.02
7/10/2017,07:53AM,07/10/17-07:53AM,87.98
7/9/2017,07:53AM,07/09/17-07:53AM,86
7/8/2017,07:53AM,07/08/17-07:53AM,82.94
7/7/2017,07:53AM,07/07/17-07:53AM,75.92
7/6/2017,07:53AM,07/06/17-07:53AM,75.92
7/5/2017,07:53AM,07/05/17-07:53AM,75.02
7/4/2017,07:53AM,07/04/17-07:53AM,73.94
7/3/2017,07:53AM,07/03/17-07:53AM,75.92
7/2/2017,07:53AM,07/02/17-07:53AM,71.96
7/1/2017,07:53AM,07/01/17-07:53AM,73.04
6/30/2017,07:53AM,06/30/17-07:53AM,73.94
6/29/2017,07:53AM,06/29/17-07:53AM,71.96
6/28/2017,07:53AM,06/28/17-07:53AM,78.08
6/27/2017,07:53AM,06/27/17-07:53AM,82.04
6/26/2017,07:53AM,06/26/17-07:53AM,77
6/25/2017,07:53AM,06/25/17-07:53AM,71.06
6/24/2017,07:53AM,06/24/17-07:53AM,69.98
6/23/2017,07:53AM,06/23/17-07:53AM,75.02
6/22/2017,07:53AM,06/22/17-07:53AM,73.04
6/21/2017,07:53AM,06/21/17-07:53AM,71.96
6/20/2017,07:53AM,06/20/17-07:53AM,73.94
6/19/2017,07:53AM,06/19/17-07:53AM,73.94
6/18/2017,07:53AM,06/18/17-07:53AM,75.02
6/17/2017,07:53AM,06/17/17-07:53AM,77
6/16/2017,07:53AM,06/16/17-07:53AM,78.08
6/15/2017,07:53AM,06/15/17-07:53AM,75.92
6/14/2017,07:53AM,06/14/17-07:53AM,71.96
6/13/2017,07:53AM,06/13/17-07:53AM,71.06
6/12/2017,07:53AM,06/12/17-07:53AM,69.08
6/11/2017,07:53AM,06/11/17-07:53AM,69.08
6/10/2017,07:53AM,06/10/17-07:53AM,71.06
6/9/2017,07:53AM,06/09/17-07:53AM,68
6/8/2017,07:53AM,06/08/17-07:53AM,69.08
6/7/2017,07:53AM,06/07/17-07:53AM,68
6/6/2017,07:53AM,06/06/17-07:53AM,71.06
6/5/2017,07:53AM,06/05/17-07:53AM,66.92
6/4/2017,07:53AM,06/04/17-07:53AM,71.06
6/3/2017,07:53AM,06/03/17-07:53AM,69.08
6/2/2017,07:53AM,06/02/17-07:53AM,69.98
6/1/2017,07:53AM,06/01/17-07:53AM,66.02
5/31/2017,07:53AM,05/31/17-07:53AM,66.92
5/30/2017,07:53AM,05/30/17-07:53AM,68
5/29/2017,07:53AM,05/29/17-07:53AM,69.08
5/28/2017,07:53AM,05/28/17-07:53AM,68
5/27/2017,07:53AM,05/27/17-07:53AM,69.08
5/26/2017,07:53AM,05/26/17-07:53AM,66.02
5/25/2017,07:53AM,05/25/17-07:53AM,66.92
5/24/2017,07:53AM,05/24/17-07:53AM,73.04
5/23/2017,07:53AM,05/23/17-07:53AM,69.08
5/22/2017,07:53AM,05/22/17-07:53AM,73.94
5/21/2017,07:53AM,05/21/17-07:53AM,87.08
5/20/2017,07:53AM,05/20/17-07:53AM,80.96
5/19/2017,07:53AM,05/19/17-07:53AM,69.08
5/18/2017,07:53AM,05/18/17-07:53AM,66.02
5/17/2017,07:53AM,05/17/17-07:53AM,64.94
5/16/2017,07:53AM,05/16/17-07:53AM,64.94
5/15/2017,07:53AM,05/15/17-07:53AM,71.06
5/14/2017,07:53AM,05/14/17-07:53AM,69.98
5/13/2017,07:53AM,05/13/17-07:53AM,66.92
5/12/2017,07:53AM,05/12/17-07:53AM,66.92
5/11/2017,07:53AM,05/11/17-07:53AM,68
5/10/2017,07:53AM,05/10/17-07:53AM,71.06
5/9/2017,07:53AM,05/09/17-07:53AM,66.02
5/8/2017,07:53AM,05/08/17-07:53AM,62.96
5/7/2017,07:53AM,05/07/17-07:53AM,64.94
5/6/2017,07:53AM,05/06/17-07:53AM,64.94
5/5/2017,07:53AM,05/05/17-07:53AM,68
5/4/2017,07:53AM,05/04/17-07:53AM,71.96
5/3/2017,07:53AM,05/03/17-07:53AM,73.94
5/2/2017,07:53AM,05/02/17-07:53AM,75.92
5/1/2017,07:53AM,05/01/17-07:53AM,80.06
4/30/2017,07:53AM,04/30/17-07:53AM,80.06
4/29/2017,07:53AM,04/29/17-07:53AM,84.02
4/28/2017,07:53AM,04/28/17-07:53AM,75.92
4/27/2017,07:53AM,04/27/17-07:53AM,71.06
4/26/2017,07:53AM,04/26/17-07:53AM,71.96
4/25/2017,07:53AM,04/25/17-07:53AM,68
4/24/2017,07:53AM,04/24/17-07:53AM,73.94
4/23/2017,07:53AM,04/23/17-07:53AM,78.98
4/22/2017,07:53AM,04/22/17-07:53AM,82.94
4/21/2017,07:53AM,04/21/17-07:53AM,73.94
4/20/2017,07:53AM,04/20/17-07:53AM,68
4/19/2017,07:53AM,04/19/17-07:53AM,75.02
4/18/2017,07:53AM,04/18/17-07:53AM,71.06
4/17/2017,07:53AM,04/17/17-07:53AM,69.98
4/16/2017,07:53AM,04/16/17-07:53AM,69.98
4/15/2017,07:53AM,04/15/17-07:53AM,68
4/14/2017,07:53AM,04/14/17-07:53AM,69.08
4/13/2017,07:53AM,04/13/17-07:53AM,68
4/12/2017,07:53AM,04/12/17-07:53AM,71.06
4/11/2017,07:53AM,04/11/17-07:53AM,71.06
4/10/2017,07:53AM,04/10/17-07:53AM,68
4/9/2017,07:53AM,04/09/17-07:53AM,64.94
4/8/2017,07:53AM,04/08/17-07:53AM,66.02
4/7/2017,07:53AM,04/07/17-07:53AM,69.98
4/6/2017,07:53AM,04/06/17-07:53AM,75.92
4/5/2017,07:53AM,04/05/17-07:53AM,66.92
4/4/2017,07:53AM,04/04/17-07:53AM,64.04
4/3/2017,07:53AM,04/03/17-07:53AM,71.06
4/2/2017,07:53AM,04/02/17-07:53AM,68
4/1/2017,07:53AM,04/01/17-07:53AM,71.96
3/31/2017,07:53AM,03/31/17-07:53AM,68
3/30/2017,07:53AM,03/30/17-07:53AM,75.02
3/29/2017,07:53AM,03/29/17-07:53AM,73.04
3/28/2017,07:53AM,03/28/17-07:53AM,68
3/27/2017,07:53AM,03/27/17-07:53AM,66.92
3/26/2017,07:53AM,03/26/17-07:53AM,66.02
3/25/2017,07:53AM,03/25/17-07:53AM,66.92
3/24/2017,07:53AM,03/24/17-07:53AM,64.94
3/23/2017,07:53AM,03/23/17-07:53AM,64.94
3/22/2017,07:53AM,03/22/17-07:53AM,66.02
3/21/2017,07:53AM,03/21/17-07:53AM,66.02
3/20/2017,07:53AM,03/20/17-07:53AM,66.02
3/19/2017,07:53AM,03/19/17-07:53AM,66.92
3/18/2017,07:53AM,03/18/17-07:53AM,64.94
3/17/2017,07:53AM,03/17/17-07:53AM,69.08
3/16/2017,07:53AM,03/16/17-07:53AM,69.98
3/15/2017,07:53AM,03/15/17-07:53AM,66.92
3/14/2017,07:53AM,03/14/17-07:53AM,66.92
3/13/2017,07:53AM,03/13/17-07:53AM,68
3/12/2017,07:53AM,03/12/17-07:53AM,73.04
3/11/2017,07:53AM,03/11/17-07:53AM,73.94
3/10/2017,07:53AM,03/10/17-07:53AM,75.92
3/9/2017,07:53AM,03/09/17-07:53AM,78.98
3/8/2017,07:53AM,03/08/17-07:53AM,71.06
3/7/2017,07:53AM,03/07/17-07:53AM,62.96
3/6/2017,07:53AM,03/06/17-07:53AM,60.08
3/5/2017,07:53AM,03/05/17-07:53AM,66.92
3/4/2017,07:53AM,03/04/17-07:53AM,78.98
3/3/2017,07:53AM,03/03/17-07:53AM,77
3/2/2017,07:53AM,03/02/17-07:53AM,71.96
3/1/2017,07:53AM,03/01/17-07:53AM,60.98
2/28/2017,07:53AM,02/28/17-07:53AM,57.02
2/27/2017,07:53AM,02/27/17-07:53AM,55.94
2/26/2017,07:53AM,02/26/17-07:53AM,60.08
2/25/2017,07:53AM,02/25/17-07:53AM,60.98
2/24/2017,07:53AM,02/24/17-07:53AM,60.08
2/23/2017,07:53AM,02/23/17-07:53AM,60.98
2/22/2017,07:53AM,02/22/17-07:53AM,64.04
2/21/2017,07:53AM,02/21/17-07:53AM,60.98
2/20/2017,07:53AM,02/20/17-07:53AM,59
2/19/2017,07:53AM,02/19/17-07:53AM,59
2/18/2017,07:53AM,02/18/17-07:53AM,59
2/17/2017,07:53AM,02/17/17-07:53AM,64.04
2/16/2017,07:53AM,02/16/17-07:53AM,69.98
2/15/2017,07:53AM,02/15/17-07:53AM,69.08
2/14/2017,07:53AM,02/14/17-07:53AM,71.96
2/13/2017,07:53AM,02/13/17-07:53AM,69.98
2/12/2017,07:53AM,02/12/17-07:53AM,60.98
2/11/2017,07:53AM,02/11/17-07:53AM,62.96
2/10/2017,07:53AM,02/10/17-07:53AM,64.04
2/9/2017,07:53AM,02/09/17-07:53AM,66.02
2/8/2017,07:53AM,02/08/17-07:53AM,62.06
2/7/2017,07:53AM,02/07/17-07:53AM,60.08
2/6/2017,07:53AM,02/06/17-07:53AM,59
2/5/2017,07:53AM,02/05/17-07:53AM,60.98
2/4/2017,07:53AM,02/04/17-07:53AM,60.98
2/3/2017,07:53AM,02/03/17-07:53AM,64.04
2/2/2017,07:53AM,02/02/17-07:53AM,68
2/1/2017,07:53AM,02/01/17-07:53AM,71.06
1/31/2017,07:53AM,01/31/17-07:53AM,75.92
1/30/2017,07:53AM,01/30/17-07:53AM,75.92
1/29/2017,07:53AM,01/29/17-07:53AM,69.98
1/28/2017,07:53AM,01/28/17-07:53AM,60.98
1/27/2017,07:53AM,01/27/17-07:53AM,62.06
1/26/2017,07:53AM,01/26/17-07:53AM,57.92
1/24/2017,07:53AM,01/24/17-07:53AM,55.94
1/23/2017,07:53AM,01/23/17-07:53AM,57.02
1/22/2017,07:53AM,01/22/17-07:53AM,59
1/21/2017,07:53AM,01/21/17-07:53AM,59
1/20/2017,07:53AM,01/20/17-07:53AM,60.98
1/19/2017,07:53AM,01/19/17-07:53AM,59
1/18/2017,07:53AM,01/18/17-07:53AM,64.94
1/17/2017,07:53AM,01/17/17-07:53AM,60.98
1/16/2017,07:53AM,01/16/17-07:53AM,62.96
1/15/2017,07:53AM,01/15/17-07:53AM,69.08
1/14/2017,07:53AM,01/14/17-07:53AM,59
1/13/2017,07:53AM,01/13/17-07:53AM,57.92
1/12/2017,07:53AM,01/12/17-07:53AM,62.06
1/11/2017,07:53AM,01/11/17-07:53AM,59
1/10/2017,07:53AM,01/10/17-07:53AM,62.06
1/9/2017,07:53AM,01/09/17-07:53AM,75.92
1/8/2017,07:53AM,01/08/17-07:53AM,69.98
1/7/2017,07:53AM,01/07/17-07:53AM,64.94
1/6/2017,07:53AM,01/06/17-07:53AM,62.06
1/5/2017,07:53AM,01/05/17-07:53AM,60.98
1/4/2017,07:53AM,01/04/17-07:53AM,59
1/3/2017,07:53AM,01/03/17-07:53AM,55.94
1/2/2017,07:53AM,01/02/17-07:53AM,57.92
1/1/2017,07:53AM,01/01/17-07:53AM,57.92
12/31/2016,07:53AM,12/31/16-07:53AM,62.96
12/30/2016,07:53AM,12/30/16-07:53AM,80.06
12/29/2016,07:53AM,12/29/16-07:53AM,78.98
12/28/2016,07:53AM,12/28/16-07:53AM,71.06
12/27/2016,07:53AM,12/27/16-07:53AM,62.96
12/26/2016,07:53AM,12/26/16-07:53AM,57.02
12/25/2016,07:53AM,12/25/16-07:53AM,57.92
12/24/2016,07:53AM,12/24/16-07:53AM,62.96
12/23/2016,07:53AM,12/23/16-07:53AM,64.94
12/22/2016,07:53AM,12/22/16-07:53AM,69.08
12/21/2016,07:53AM,12/21/16-07:53AM,78.98
12/20/2016,07:53AM,12/20/16-07:53AM,71.96
12/19/2016,07:53AM,12/19/16-07:53AM,64.94
12/18/2016,07:53AM,12/18/16-07:53AM,60.08
12/17/2016,07:53AM,12/17/16-07:53AM,62.06
12/16/2016,07:53AM,12/16/16-07:53AM,64.04
12/15/2016,07:53AM,12/15/16-07:53AM,66.02
12/14/2016,07:53AM,12/14/16-07:53AM,64.94
12/13/2016,07:53AM,12/13/16-07:53AM,62.96
12/12/2016,07:53AM,12/12/16-07:53AM,64.94
12/11/2016,07:53AM,12/11/16-07:53AM,64.04
12/10/2016,07:53AM,12/10/16-07:53AM,64.04
12/9/2016,07:53AM,12/09/16-07:53AM,64.94
12/8/2016,07:53AM,12/08/16-07:53AM,64.04
12/7/2016,07:53AM,12/07/16-07:53AM,64.94
12/6/2016,07:53AM,12/06/16-07:53AM,64.94
12/5/2016,07:53AM,12/05/16-07:53AM,66.92
12/4/2016,07:53AM,12/04/16-07:53AM,66.02
12/3/2016,07:53AM,12/03/16-07:53AM,66.92
12/2/2016,07:53AM,12/02/16-07:53AM,66.02
12/1/2016,07:53AM,12/01/16-07:53AM,66.92
11/30/2016,07:53AM,11/30/16-07:53AM,68
11/29/2016,07:53AM,11/29/16-07:53AM,62.06
11/28/2016,07:53AM,11/28/16-07:53AM,64.04
11/27/2016,07:53AM,11/27/16-07:53AM,62.06
11/26/2016,07:53AM,11/26/16-07:53AM,75.92
11/25/2016,07:53AM,11/25/16-07:53AM,80.06
11/24/2016,07:53AM,11/24/16-07:53AM,71.96
11/23/2016,07:53AM,11/23/16-07:53AM,66.92
11/22/2016,07:53AM,11/22/16-07:53AM,64.04
11/21/2016,07:53AM,11/21/16-07:53AM,64.04
11/20/2016,07:53AM,11/20/16-07:53AM,71.06
11/19/2016,07:53AM,11/19/16-07:53AM,77
11/18/2016,07:53AM,11/18/16-07:53AM,71.96
11/17/2016,07:53AM,11/17/16-07:53AM,68
11/16/2016,07:53AM,11/16/16-07:53AM,73.94
11/15/2016,07:53AM,11/15/16-07:53AM,84.92
11/14/2016,07:53AM,11/14/16-07:53AM,86
11/13/2016,07:53AM,11/13/16-07:53AM,80.96
11/12/2016,07:53AM,11/12/16-07:53AM,87.08
11/11/2016,07:53AM,11/11/16-07:53AM,91.04
11/10/2016,07:53AM,11/10/16-07:53AM,93.92
11/9/2016,07:53AM,11/09/16-07:53AM,80.06
11/8/2016,07:53AM,11/08/16-07:53AM,71.06
11/7/2016,07:53AM,11/07/16-07:53AM,71.96
11/6/2016,07:53AM,11/06/16-07:53AM,73.94
11/5/2016,07:53AM,11/05/16-07:53AM,78.08
11/4/2016,07:53AM,11/04/16-07:53AM,87.08
11/3/2016,07:53AM,11/03/16-07:53AM,73.04
11/2/2016,07:53AM,11/02/16-07:53AM,68
11/1/2016,07:53AM,11/01/16-07:53AM,68
10/31/2016,07:53AM,10/31/16-07:53AM,66.92
10/30/2016,07:53AM,10/30/16-07:53AM,75.92
10/29/2016,07:53AM,10/29/16-07:53AM,75.02
10/28/2016,07:53AM,10/28/16-07:53AM,75.92
10/27/2016,07:53AM,10/27/16-07:53AM,71.96
10/26/2016,07:53AM,10/26/16-07:53AM,71.06
10/25/2016,07:53AM,10/25/16-07:53AM,69.98
10/24/2016,07:53AM,10/24/16-07:53AM,80.96
10/23/2016,07:53AM,10/23/16-07:53AM,78.08
10/22/2016,07:53AM,10/22/16-07:53AM,89.06
10/21/2016,07:53AM,10/21/16-07:53AM,96.98
10/20/2016,07:53AM,10/20/16-07:53AM,86
10/19/2016,07:53AM,10/19/16-07:53AM,71.96
10/18/2016,07:53AM,10/18/16-07:53AM,69.08
10/17/2016,07:53AM,10/17/16-07:53AM,71.96
10/16/2016,07:53AM,10/16/16-07:53AM,71.06
10/15/2016,07:53AM,10/15/16-07:53AM,69.08
10/14/2016,07:53AM,10/14/16-07:53AM,69.98
10/13/2016,07:53AM,10/13/16-07:53AM,68
10/12/2016,07:53AM,10/12/16-07:53AM,69.08
10/11/2016,07:53AM,10/11/16-07:53AM,75.92
10/10/2016,07:53AM,10/10/16-07:53AM,82.04
10/9/2016,07:53AM,10/09/16-07:53AM,84.02
10/8/2016,07:53AM,10/08/16-07:53AM,87.98
10/7/2016,07:53AM,10/07/16-07:53AM,73.94
10/6/2016,07:53AM,10/06/16-07:53AM,73.04
10/5/2016,07:53AM,10/05/16-07:53AM,73.94
10/4/2016,07:53AM,10/04/16-07:53AM,73.04
10/3/2016,07:53AM,10/03/16-07:53AM,73.94
10/2/2016,07:53AM,10/02/16-07:53AM,78.08
10/1/2016,07:53AM,10/01/16-07:53AM,80.06
9/30/2016,07:53AM,09/30/16-07:53AM,84.02
9/29/2016,07:53AM,09/29/16-07:53AM,86
9/28/2016,07:53AM,09/28/16-07:53AM,96.08
9/27/2016,07:53AM,09/27/16-07:53AM,100.94
9/26/2016,07:53AM,09/26/16-07:53AM,91.94
9/25/2016,07:53AM,09/25/16-07:53AM,84.02
9/24/2016,07:53AM,09/24/16-07:53AM,75.02
9/23/2016,07:53AM,09/23/16-07:53AM,75.02
9/22/2016,07:53AM,09/22/16-07:53AM,78.98
9/21/2016,07:53AM,09/21/16-07:53AM,87.98
9/20/2016,07:53AM,09/20/16-07:53AM,78.98
9/19/2016,07:53AM,09/19/16-07:53AM,73.04
9/18/2016,07:53AM,09/18/16-07:53AM,73.94
9/17/2016,07:53AM,09/17/16-07:53AM,73.04
9/16/2016,07:53AM,09/16/16-07:53AM,73.94
9/15/2016,07:53AM,09/15/16-07:53AM,71.06
9/14/2016,07:53AM,09/14/16-07:53AM,69.08
9/13/2016,07:53AM,09/13/16-07:53AM,69.08
9/12/2016,07:53AM,09/12/16-07:53AM,71.06
9/11/2016,07:53AM,09/11/16-07:53AM,73.04
9/10/2016,07:53AM,09/10/16-07:53AM,73.04
9/9/2016,07:53AM,09/09/16-07:53AM,73.94
9/8/2016,07:53AM,09/08/16-07:53AM,73.94
9/7/2016,07:53AM,09/07/16-07:53AM,73.94
9/6/2016,07:53AM,09/06/16-07:53AM,73.04
9/5/2016,07:53AM,09/05/16-07:53AM,73.04
9/4/2016,07:53AM,09/04/16-07:53AM,73.94
9/3/2016,07:53AM,09/03/16-07:53AM,75.02
9/2/2016,07:53AM,09/02/16-07:53AM,75.92
9/1/2016,07:53AM,09/01/16-07:53AM,75.92
8/31/2016,07:53AM,08/31/16-07:53AM,80.06
8/30/2016,07:53AM,08/30/16-07:53AM,77
8/29/2016,07:53AM,08/29/16-07:53AM,75.02
8/28/2016,07:53AM,08/28/16-07:53AM,73.94
8/27/2016,07:53AM,08/27/16-07:53AM,75.92
8/26/2016,07:53AM,08/26/16-07:53AM,75.02
8/25/2016,07:53AM,08/25/16-07:53AM,75.02
8/24/2016,07:53AM,08/24/16-07:53AM,75.92
8/23/2016,07:53AM,08/23/16-07:53AM,75.02
8/22/2016,07:53AM,08/22/16-07:53AM,73.94
8/21/2016,07:53AM,08/21/16-07:53AM,71.96
8/20/2016,07:53AM,08/20/16-07:53AM,73.04
8/19/2016,07:53AM,08/19/16-07:53AM,73.94
8/18/2016,07:53AM,08/18/16-07:53AM,73.94
8/17/2016,07:53AM,08/17/16-07:53AM,75.92
8/16/2016,07:53AM,08/16/16-07:53AM,78.08
8/15/2016,07:53AM,08/15/16-07:53AM,77
8/14/2016,07:53AM,08/14/16-07:53AM,75.92
8/13/2016,07:53AM,08/13/16-07:53AM,75.92
8/12/2016,07:53AM,08/12/16-07:53AM,78.08
8/11/2016,07:53AM,08/11/16-07:53AM,77
8/10/2016,07:53AM,08/10/16-07:53AM,77
8/9/2016,07:53AM,08/09/16-07:53AM,77
8/8/2016,07:53AM,08/08/16-07:53AM,75.92
8/7/2016,07:53AM,08/07/16-07:53AM,75.02
8/6/2016,07:53AM,08/06/16-07:53AM,77
8/5/2016,07:53AM,08/05/16-07:53AM,78.08
8/4/2016,07:53AM,08/04/16-07:53AM,78.98
8/3/2016,07:53AM,08/03/16-07:53AM,78.08
8/2/2016,07:53AM,08/02/16-07:53AM,78.08
8/1/2016,07:53AM,08/01/16-07:53AM,82.04
7/31/2016,07:53AM,07/31/16-07:53AM,78.98
7/30/2016,07:53AM,07/30/16-07:53AM,78.98
7/29/2016,07:53AM,07/29/16-07:53AM,78.98
7/28/2016,07:53AM,07/28/16-07:53AM,80.06
7/27/2016,07:53AM,07/27/16-07:53AM,78.98
7/26/2016,07:53AM,07/26/16-07:53AM,82.04
7/25/2016,07:53AM,07/25/16-07:53AM,86
7/24/2016,07:53AM,07/24/16-07:53AM,84.02
7/23/2016,07:53AM,07/23/16-07:53AM,84.02
7/22/2016,07:53AM,07/22/16-07:53AM,82.94
7/21/2016,07:53AM,07/21/16-07:53AM,80.06
7/20/2016,07:53AM,07/20/16-07:53AM,75.92
7/19/2016,07:53AM,07/19/16-07:53AM,75.92
7/18/2016,07:53AM,07/18/16-07:53AM,75.02
7/17/2016,07:53AM,07/17/16-07:53AM,75.02
7/16/2016,07:53AM,07/16/16-07:53AM,75.02
7/15/2016,07:53AM,07/15/16-07:53AM,75.02
7/14/2016,07:53AM,07/14/16-07:53AM,75.92
7/13/2016,07:53AM,07/13/16-07:53AM,73.94
7/12/2016,07:53AM,07/12/16-07:53AM,77
7/11/2016,07:53AM,07/11/16-07:53AM,75.92
7/10/2016,07:53AM,07/10/16-07:53AM,75.92
7/9/2016,07:53AM,07/09/16-07:53AM,75.02
7/8/2016,07:53AM,07/08/16-07:53AM,75.02
7/7/2016,07:53AM,07/07/16-07:53AM,73.94
7/6/2016,07:53AM,07/06/16-07:53AM,73.94
7/5/2016,07:53AM,07/05/16-07:53AM,71.96
7/4/2016,07:53AM,07/04/16-07:53AM,73.04
7/3/2016,07:53AM,07/03/16-07:53AM,73.94
7/2/2016,07:53AM,07/02/16-07:53AM,75.02
7/1/2016,07:53AM,07/01/16-07:53AM,75.92
6/30/2016,07:53AM,06/30/16-07:53AM,75.02
6/29/2016,07:53AM,06/29/16-07:53AM,75.92
6/28/2016,07:53AM,06/28/16-07:53AM,78.08
6/27/2016,07:53AM,06/27/16-07:53AM,73.04
6/26/2016,07:53AM,06/26/16-07:53AM,73.94
6/25/2016,07:53AM,06/25/16-07:53AM,73.04
6/24/2016,07:53AM,06/24/16-07:53AM,75.02
6/23/2016,07:53AM,06/23/16-07:53AM,75.02
6/21/2016,07:53AM,06/21/16-07:53AM,95
6/20/2016,07:53AM,06/20/16-07:53AM,84.92
6/19/2016,07:53AM,06/19/16-07:53AM,77
6/18/2016,07:53AM,06/18/16-07:53AM,75.92
6/17/2016,07:53AM,06/17/16-07:53AM,71.06
6/16/2016,07:53AM,06/16/16-07:53AM,69.08
6/15/2016,07:53AM,06/15/16-07:53AM,68
6/14/2016,07:53AM,06/14/16-07:53AM,69.08
6/13/2016,07:53AM,06/13/16-07:53AM,69.08
6/12/2016,07:53AM,06/12/16-07:53AM,71.06
6/11/2016,07:53AM,06/11/16-07:53AM,71.06
6/10/2016,07:53AM,06/10/16-07:53AM,68
6/9/2016,07:53AM,06/09/16-07:53AM,71.06
6/8/2016,07:53AM,06/08/16-07:53AM,69.08
6/7/2016,07:53AM,06/07/16-07:53AM,68
6/6/2016,07:53AM,06/06/16-07:53AM,62.96
6/5/2016,07:53AM,06/05/16-07:53AM,66.92
6/4/2016,07:53AM,06/04/16-07:53AM,73.04
6/3/2016,07:53AM,06/03/16-07:53AM,68
6/2/2016,07:53AM,06/02/16-07:53AM,69.08
6/1/2016,07:53AM,06/01/16-07:53AM,69.08
5/31/2016,07:53AM,05/31/16-07:53AM,69.08
5/30/2016,07:53AM,05/30/16-07:53AM,69.08
5/29/2016,07:53AM,05/29/16-07:53AM,66.92
5/28/2016,07:53AM,05/28/16-07:53AM,68
5/27/2016,07:53AM,05/27/16-07:53AM,69.08
5/26/2016,07:53AM,05/26/16-07:53AM,66.92
5/25/2016,07:53AM,05/25/16-07:53AM,66.92
5/24/2016,07:53AM,05/24/16-07:53AM,71.06
5/23/2016,07:53AM,05/23/16-07:53AM,68
5/22/2016,07:53AM,05/22/16-07:53AM,66.02
5/21/2016,07:53AM,05/21/16-07:53AM,66.92
5/20/2016,07:53AM,05/20/16-07:53AM,68
5/19/2016,07:53AM,05/19/16-07:53AM,64.04
5/18/2016,07:53AM,05/18/16-07:53AM,69.08
5/17/2016,07:53AM,05/17/16-07:53AM,69.08
5/16/2016,07:53AM,05/16/16-07:53AM,69.98
5/15/2016,07:53AM,05/15/16-07:53AM,66.92
5/14/2016,07:53AM,05/14/16-07:53AM,69.98
5/13/2016,07:53AM,05/13/16-07:53AM,66.02
5/13/2016,07:49AM,05/13/16-07:49AM,66.02
5/12/2016,07:53AM,05/12/16-07:53AM,66.92
5/11/2016,07:53AM,05/11/16-07:53AM,68
5/10/2016,07:53AM,05/10/16-07:53AM,66.02
5/9/2016,07:53AM,05/09/16-07:53AM,68
5/8/2016,07:53AM,05/08/16-07:53AM,66.92
5/7/2016,07:53AM,05/07/16-07:53AM,68
5/6/2016,07:53AM,05/06/16-07:53AM,68
5/5/2016,07:53AM,05/05/16-07:53AM,64.94
5/4/2016,07:53AM,05/04/16-07:53AM,69.08
5/3/2016,07:53AM,05/03/16-07:53AM,66.02
5/2/2016,07:53AM,05/02/16-07:53AM,69.98
5/1/2016,07:53AM,05/01/16-07:53AM,64.94
4/30/2016,07:53AM,04/30/16-07:53AM,66.92
4/29/2016,07:53AM,04/29/16-07:53AM,64.94
4/28/2016,07:53AM,04/28/16-07:53AM,66.92
4/27/2016,07:53AM,04/27/16-07:53AM,66.92
4/26/2016,07:53AM,04/26/16-07:53AM,64.94
4/25/2016,07:53AM,04/25/16-07:53AM,71.06
4/24/2016,07:53AM,04/24/16-07:53AM,71.96
4/23/2016,07:53AM,04/23/16-07:53AM,69.08
4/22/2016,07:53AM,04/22/16-07:53AM,71.96
4/21/2016,07:53AM,04/21/16-07:53AM,80.96
4/20/2016,07:53AM,04/20/16-07:53AM,82.94
4/19/2016,07:53AM,04/19/16-07:53AM,82.94
4/18/2016,07:53AM,04/18/16-07:53AM,84.02
4/17/2016,07:53AM,04/17/16-07:53AM,78.98
4/16/2016,07:53AM,04/16/16-07:53AM,78.98
4/15/2016,07:53AM,04/15/16-07:53AM,68
4/14/2016,07:53AM,04/14/16-07:53AM,66.92
